,Time
6191,1029885
6192,1045223
6193,4300971
6194,443376
6195,10676363
6196,618535
6197,287030
6198,98495
6199,6803525
6200,2257392
6201,192216
6202,3436547
6203,700143
6204,3801
6205,7683612
6206,154867
6207,438292
6208,1224811
6209,171247
6210,6487667
6211,600242
6212,1540354
6213,354738
6214,1386980
6215,600940
6216,371861
6217,46743
6218,112977
6219,4908085
6220,4776668
6221,416864
6222,59011
6223,21178
6224,245880
6225,868305
6226,177254
6227,189314
6228,821990
6229,29620
6230,284768
6231,322492
6232,183784
6233,70622
6234,87581
6235,505938
6236,962871
6237,81282
6238,111772
6239,1744
6240,7682
6241,153865
6242,220491
6243,118944
6244,2677004
6245,882599
6246,8831
6247,1353573
6248,1041346
6249,446962
6250,1395532
6251,145583
6252,7849
6253,13216
6254,84976
6255,53286
6256,635136
6257,267806
6258,3012531
6259,144315
6260,23421
6261,2396723
6262,3335
6263,446202
6264,3184
6265,78060
6266,1307256
6267,70513
6268,3365675
6269,1541419
6270,12690
6271,1630701
6272,3287697
6273,5034035
6274,1972331
6275,4022
6276,99679
6277,45353
6278,23947
6279,5118
6280,70361
6281,150508
6282,9256
6283,463
6284,35954
6285,89896
6286,38770
6287,20722
6288,28009
6289,64948
6290,69253
6291,8992
6292,177977
6293,106785
6294,93256
6295,76902
6296,440594
6297,81481
6298,169427
6299,167228
6300,167740
6301,226520
6302,127643
6303,168835
6304,79532
6305,170682
6306,112103
6307,62391
6308,237041
6309,197778
6310,84927
6311,1920074
6312,84266
6313,171076
6314,70288
6315,103475
6316,137092
6317,83591
6318,97346
6319,78071
6320,4382
6321,13028
6322,549641
6323,235554
6324,18974
6325,507321
6326,85715
6327,49681
6328,27955
6329,15331
6330,1286798
6331,99126
6332,416137
6333,613034
6334,492543
6335,10257
6336,5879716
6337,189465
6338,407861
6339,589
6340,24943
6341,83621
6342,59686
6343,549529
6344,143391
6345,38860
6346,366
6347,28941
6348,2146
6349,6515424
6350,1536
6351,156981
6352,2715
6353,2237464
6354,16230
6355,1640830
6356,2157911
6357,2936604
6358,10806
6359,683620
6360,5285183
6361,402579
6362,266175
6363,497662
6364,1770578
6365,2588759
6366,839682
6367,480858
6368,1169038
6369,13332
6370,85962
6371,218
6372,1219817
6373,50908
6374,18134
6375,764337
6376,1735634
6377,950814
6378,150038
6379,114421
6380,4416975
6381,3519153
6382,3302954
6383,1102
6384,409229
6385,3459754
6386,3287543
6387,2523187
6388,406400
6389,11942
6390,1658520
6391,71396
6392,3878818
6393,3378304
6394,1364386
6395,3503
6396,708061
6397,351836
6398,3278347
6399,3281869
6400,1211659
6401,1028087
6402,91809
6403,67635
6404,714970
6405,89507
6406,161533
6407,340244
6408,72655
6409,9877
6410,61035
6411,1474847
6412,602163
6413,791961
6414,515386
6415,166917
6416,1738475
6417,1191911
6418,443978
6419,2581332
6420,1660216
6421,930577
6422,1821716
6423,950385
6424,682714
6425,786084
6426,1477492
6427,163757
6428,435155
6429,775177
6430,598424
6431,2523289
6432,2310623
6433,274520
6434,936983
6435,694686
6436,423099
6437,696074
6438,2529385
6439,944763
6440,700390
6441,1890802
6442,1019512
6443,161107
6444,1640
6445,10774
6446,172544
6447,1231402
6448,409705
6449,155631
6450,2542311
6451,1453868
6452,2859
6453,1437
6454,146561
6455,726
6456,470
6457,2512497
6458,354
6459,6318115
6460,7224
6461,522358
6462,84234
6463,2662756
6464,343101
6465,182594
6466,1034912
6467,608817
6468,709427
6469,1089187
6470,1209258
6471,613062
6472,1584
6473,604270
6474,602449
6475,608729
6476,36280874
6477,169
6478,2011734
6479,1011311
6480,367567
6481,579909
6482,2676446
6483,2622304
6484,1006091
6485,1792204
6486,29078
6487,8537301
6488,2088588
6489,259874
6490,281814
6491,2762225
6492,5022653
6493,87726
6494,1783163
6495,6763393
6496,232959
6497,1202701
6498,10398586
6499,151219
6500,1200169
6501,109011
6502,141605
6503,1196017
6504,87606
6505,9890833
6506,14113
6507,3523888
6508,2085131
6509,594075
6510,1649067
6511,14002765
6512,2824570
6513,492
6514,81395
6515,11512291
6516,1442
6517,59
6518,153327
6519,105450
6520,1048456
6521,1706403
6522,449636
6523,1506652
6524,602499
6525,449902
6526,187421
6527,21484
6528,501
6529,1031031
6530,529799
6531,4537639
6532,2339385
6533,527223
6534,1532715
6535,1154839
6536,92866
6537,262525
6538,2634
6539,2251
6540,1381
6541,316848
6542,1736968
6543,1563247
6544,324667
6545,891714
6546,72364
6547,329
6548,1472759
6549,658421
6550,90967
6551,2951358
6552,770
6553,1834189
6554,847415
6555,261566
6556,3012
6557,99356
6558,39896
6559,21520
6560,182086
6561,12921
6562,2826541
6563,2487020
6564,395789
6565,1885822
6566,1281748
6567,2197
6568,12174
6569,10805
6570,596942
6571,1289724
6572,261772
6573,2239190
6574,573486
6575,1139
6576,2203738
6577,46847
6578,143554
6579,2129890
6580,1005337
6581,5301013
6582,1152207
6583,213745
6584,216569
6585,3846407
6586,3065105
6587,316809
6588,3383
6589,2071954
6590,912
6591,75816
6592,5997
6593,1132902
6594,4754569
6595,161835
6596,1491752
6597,124818
6598,217976
6599,179775
6600,32236
6601,1863594
6602,2227
6603,124596
6604,1175
6605,1414619
6606,450498
6607,33082
6608,117478
6609,4685
6610,223105
6611,2724994
6612,220868
6613,109364
6614,321714
6615,1588255
6616,245349
6617,776282
6618,15293
6619,161316
6620,6843
6621,103714
6622,64182
6623,951
6624,3556
6625,447
6626,363
6627,698570
6628,1773117
6629,24593968
6630,39372624
6631,7425026
6632,1417994
6633,19312508
6634,20303415
6635,175116
6636,16681192
6637,8348534
6638,10400465
6639,27050995
6640,3374113
6641,38171
6642,11513684
6643,13329
6644,829465
6645,1777754
6646,5166837
6647,6985348
6648,415387
6649,9100926
6650,16894388
6651,1169170
6652,791772
6653,63443
6654,258552
6655,855
6656,75659
6657,5502
6658,87052
6659,1097
6660,23620
6661,692120
6662,40983003
6663,1523
6664,44931712
6665,5350502
6666,25815755
6667,14158342
6668,9150832
6669,9514131
6670,429505
6671,524314
6672,1628194
6673,13385839
6674,13411129
6675,3104400
6676,2675974
6677,1989998
6678,513699
6679,8542
6680,332295
6681,88540
6682,1472901
6683,2313375
6684,3721942
6685,2076126
6686,95924
6687,92926
6688,55599388
6689,13597050
6690,8202608
6691,1224170
6692,14687698
6693,37734080
6694,11806693
6695,13788859
6696,7338705
6697,2522641
6698,1332724
6699,4182305
6700,2645807
6701,3031732
6702,2924616
6703,9508697
6704,795319
6705,418151
6706,1848
6707,41717196
6708,1973752
6709,1594309
6710,3596626
6711,16401
6712,295043
6713,24675860
6714,12863858
6715,3454492
6716,2056807
6717,465343
6718,807647
6719,7431187
6720,525131
6721,17869213
6722,2108226
6723,13564300
6724,14846720
6725,9944326
6726,11295828
6727,3635418
6728,2441057
6729,1626801
6730,301
6731,22637223
6732,1369591
6733,2842078
6734,9121708
6735,11616313
6736,4055368
6737,965611
6738,8136783
6739,1461232
6740,1538960
6741,1054408
6742,589837
6743,805298
6744,3178386
6745,2671622
6746,1984168
6747,6307447
6748,104370
6749,2479883
6750,2522052
6751,937655
6752,2258074
6753,1436356
6754,1049640
6755,75452
6756,7646674
6757,1011748
6758,3558610
6759,6370195
6760,3385430
6761,84272
6762,5510480
6763,517683
6764,5977881
6765,55557
6766,19743
6767,1894487
6768,702531
6769,1676
6770,5080533
6771,974578
6772,848965
6773,439082
6774,172726
6775,169279
6776,167666
6777,256428
6778,1680840
6779,3395543
6780,1911405
6781,20453
6782,870529
6783,2161338
6784,7250242
6785,927658
6786,1223727
6787,1454556
6788,762216
6789,265894
6790,4276028
6791,1111921
6792,3469455
6793,2864406
6794,2474029
6795,1228623
6796,247513
6797,4980943
6798,2417663
6799,1232806
6800,1664896
6801,1002407
6802,4403540
6803,170148
6804,7336
6805,2085
6806,3437726
6807,278321
6808,6044288
6809,2422320
6810,598917
6811,179194
6812,945579
6813,1902626
6814,4401522
6815,690951
6816,3750195
6817,37595
6818,38011
6819,874159
6820,3192631
6821,2266528
6822,397411
6823,172000
6824,755466
6825,10004910
6826,903805
6827,644516
6828,1831030
6829,5294603
6830,1184802
6831,1377841
6832,882599
6833,1454176
6834,6376643
6835,1993608
6836,1820453
6837,978750
6838,1925629
6839,788136
6840,1062547
6841,1905988
6842,3555161
6843,617206
6844,1443706
6845,2864209
6846,825356
6847,3288815
6848,4929538
6849,1945649
6850,3086782
6851,531356
6852,4336102
6853,1588463
6854,98153
6855,3392479
6856,1557766
6857,1303072
6858,3796569
6859,1060365
6860,47796
6861,1049279
6862,1301823
6863,1206582
6864,504215
6865,163919
6866,537790
6867,424293
6868,2071857
6869,2330299
6870,446918
6871,78848
6872,490876
6873,67790
6874,36094
6875,1122589
6876,187191
6877,22641
6878,461047
6879,620110
6880,705617
6881,105081
6882,1023307
6883,1102709
6884,1321740
6885,32
6886,248624
6887,508086
6888,459369
6889,140731
6890,534319
6891,508825
6892,269888
6893,355283
6894,60879
6895,650336
6896,65852
6897,605608
6898,81379
6899,593801
6900,609975
6901,491220
6902,3575586
6903,2489534
6904,528758
6905,1201667
6906,1307481
6907,4128034
6908,1817014
6909,1225581
6910,1284335
6911,517685
6912,704342
6913,607432
6914,516376
6915,675229
6916,610820
6917,604306
6918,2869445
6919,667690
6920,672878
6921,383857
6922,779263
6923,684329
6924,501863
6925,628240
6926,688129
6927,599650
6928,2252272
6929,694194
6930,82879
6931,426670
6932,744925
6933,627364
6934,531611
6935,587660
6936,730429
6937,388347
6938,1165952
6939,42638
6940,694792
6941,615469
6942,699216
6943,519038
6944,672768
6945,613252
6946,354848
6947,775081
6948,491616
6949,915362
6950,399565
6951,697936
6952,430257
6953,767959
6954,587364
6955,1174895
6956,642223
6957,511549
6958,1327966
6959,590275
6960,543753
6961,647165
6962,615474
6963,602536
6964,460478
6965,137542
6966,48483
6967,483219
6968,4154876
6969,3603369
6970,741853
6971,173954
6972,34085
6973,847530
6974,63410
6975,2939391
6976,1553505
6977,79015
6978,1391054
6979,151172
6980,2834470
6981,7393
6982,3884531
6983,6575151
6984,2760139
6985,800826
6986,863485
6987,3004916
6988,358578
6989,1210195
6990,51288
6991,199192
6992,742909
6993,1404947
6994,669897
6995,2028695
6996,4294507
6997,1712301
6998,859870
6999,5467304
7000,96753
7001,1047985
7002,4383
7003,387820
7004,12891
7005,2405
7006,147620
7007,693322
7008,389965
7009,1892160
7010,1216198
7011,78874
7012,1449317
7013,251440
7014,897
7015,529656
7016,607588
7017,331851
7018,121005
7019,162929
7020,92826
7021,319205
7022,166012
7023,386312
7024,927254
7025,265889
7026,13266
7027,611576
7028,1155157
7029,437274
7030,1163354
7031,520756
7032,2576492
7033,614584
7034,1273791
7035,1131055
7036,427382
7037,157541
7038,102682
7039,1845237
7040,2063022
7041,1619283
7042,1673762
7043,3026391
7044,349169
7045,858939
7046,12640
7047,8118
7048,648709
7049,289210
7050,341033
7051,2675634
7052,74109
7053,270148
7054,45782
7055,692
7056,6696
7057,14348
7058,1055751
7059,3630430
7060,1192299
7061,18256
7062,3678863
7063,629373
7064,2938368
7065,327651
7066,273591
7067,1268570
7068,3361
7069,13204
7070,174466
7071,2260094
7072,157030
7073,103269
7074,60381
7075,1272
7076,287014
7077,75179
7078,92396
7079,423643
7080,1563
7081,19810
7082,850518
7083,273435
7084,136866
7085,1662260
7086,132097
7087,128642
7088,115226
7089,2339120
7090,1582294
7091,100356
7092,2249852
7093,2783778
7094,226106
7095,1130286
7096,3479
7097,2033
7098,6215
7099,179271
7100,605710
7101,2483668
7102,435274
7103,4072
7104,968928
7105,1527901
7106,105891
7107,34251
7108,1681037
7109,3256
7110,185049
7111,2821231
7112,199571
7113,1803785
7114,111548
7115,510024
7116,112338
7117,248799
7118,322689
7119,596328
7120,1636521
7121,522284
7122,8981
7123,879412
7124,337
7125,429645
7126,2489733
7127,1020736
7128,105666
7129,520308
7130,3032975
7131,3018155
7132,226840
7133,3481749
7134,693133
7135,1209148
7136,1132726
7137,404145
7138,360840
7139,229753
7140,190872
7141,88582
7142,83760
7143,256992
7144,21731
7145,3279666
7146,4819866
7147,352185
7148,275909
7149,57087
7150,7242
7151,6451
7152,1728
7153,8827
7154,88119
7155,154070
7156,2398
7157,20052
7158,91807
7159,778
7160,52201
7161,110247
7162,77155
7163,7791
7164,8008
7165,161985
7166,83634
7167,600825
7168,2131
7169,81100
7170,8824
7171,1388996
7172,2775982
7173,6545540
7174,169729
7175,170827
7176,101896
7177,1281023
7178,257481
7179,3380421
7180,1035742
7181,1029350
7182,2436663
7183,9271
7184,3522433
7185,852900
7186,4836
7187,3231
7188,14689
7189,83626
7190,638
7191,2234894
7192,1138638
7193,3172317
7194,1061213
7195,749531
7196,5263
7197,14277
7198,1030
7199,76484
7200,15970
7201,207616
7202,29836
7203,15649
7204,67634
7205,19633
7206,9122
7207,63522
7208,13453
7209,6592
7210,156858
7211,339620
7212,88011
7213,103359
7214,515861
7215,1635
7216,497852
7217,7220
7218,3866
7219,186609
7220,914
7221,73750
7222,150
7223,1040560
7224,411352
7225,7770
7226,296359
7227,3592
7228,18273
7229,1589
7230,715
7231,3397
7232,276803
7233,411720
7234,86659
7235,79322
7236,35848
7237,48345
7238,34914
7239,306835
7240,119186
7241,62503
7242,11012
7243,12983
7244,66829
7245,72571
7246,358699
7247,93262
7248,35536
7249,405727
7250,11721
7251,65453
7252,128727
7253,224580
7254,147039
7255,33336
7256,632
7257,65459
7258,19309
7259,93791
7260,75815
7261,249904
7262,120088
7263,151949
7264,22336
7265,164898
7266,330736
7267,406968
7268,5438
7269,40697
7270,148861
7271,644
7272,4144
7273,29433
7274,26944
7275,3013
7276,29940
7277,45572
7278,265168
7279,317589
7280,34210
7281,3246
7282,277285
7283,5909
7284,72378
7285,71751
7286,86248
7287,27503
7288,322611
7289,5086
7290,185846
7291,62584
7292,351565
7293,72194
7294,182574
7295,108044
7296,29415
7297,408057
7298,56969
7299,8348
7300,132847
7301,132540
7302,70797
7303,117622
7304,70524
7305,9094
7306,35895
7307,36829
7308,516795
7309,179150
7310,10535
7311,245626
7312,12538
7313,157348
7314,42198
7315,352942
7316,132402
7317,31324
7318,36703
7319,200020
7320,287986
7321,280147
7322,25265
7323,261986
7324,65161
7325,57021
7326,31613
7327,180627
7328,252933
7329,82933
7330,89214
7331,15505
7332,42133
7333,25669
7334,99734
7335,264305
7336,239843
7337,37331
7338,59462
7339,255273
7340,85425
7341,103245
7342,155196
7343,259116
7344,135673
7345,125112
7346,284314
7347,17316
7348,54037
7349,121585
7350,42256
7351,111474
7352,278877
7353,124321
7354,19600
7355,64375
7356,93732
7357,43034
7358,339360
7359,137594
7360,104924
7361,186497
7362,73441
7363,63259
7364,171603
7365,1073
7366,85358
7367,3435
7368,138071
7369,219903
7370,438809
7371,161707
7372,162012
7373,386679
7374,60898
7375,248517
7376,3677
7377,1809
7378,338459
7379,3514
7380,25517
7381,54461
7382,88495
7383,5929
7384,78700
7385,2920
7386,49649
7387,49360
7388,207120
7389,78092
7390,40284
7391,34098
7392,51762
7393,23835
7394,23634
7395,44204
7396,121557
7397,144504
7398,137280
7399,27403
7400,38397
7401,44317
7402,268359
7403,174892
7404,98654
7405,246307
7406,178710
7407,31232
7408,162472
7409,314116
7410,546868
7411,531743
7412,312323
7413,56009
7414,28975
7415,178932
7416,114697
7417,1068
7418,1238
7419,215884
7420,163101
7421,94293
7422,307275
7423,199036
7424,616472
7425,619160
7426,118432
7427,1132281
7428,49797
7429,34823
7430,511651
7431,1544
7432,122111
7433,262306
7434,83507
7435,136396
7436,402371
7437,73624
7438,125540
7439,101618
7440,385684
7441,78924
7442,43799
7443,110854
7444,314845
7445,706648
7446,88621
7447,3443
7448,534440
7449,86277
7450,105260
7451,1145673
7452,312096
7453,171481
7454,338990
7455,266428
7456,15929
7457,676793
7458,92722
7459,99666
7460,235553
7461,141955
7462,109675
7463,3433
7464,66993
7465,59171
7466,304725
7467,125808
7468,46945
7469,4030
7470,52787
7471,202166
7472,410563
7473,193370
7474,272673
7475,11931
7476,60813
7477,60696
7478,225574
7479,70388
7480,7863
7481,74681
7482,5725
7483,104220
7484,572547
7485,144053
7486,293033
7487,105457
7488,35663
7489,30426
7490,23514
7491,462043
7492,333558
7493,532246
7494,322415
7495,14786
7496,99093
7497,118780
7498,223536
7499,27488
7500,120256
7501,19963
7502,90362
7503,36684
7504,216477
7505,140900
7506,22618
7507,11747
7508,78771
7509,480275
7510,203677
7511,515392
7512,276490
7513,385370
7514,347049
7515,339134
7516,106133
7517,10705
7518,312842
7519,206461
7520,286944
7521,574100
7522,104525
7523,245302
7524,323282
7525,4589
7526,177129
7527,3072
7528,72202
7529,3517
7530,4770
7531,106734
7532,18789
7533,1334
7534,124529
7535,29175
7536,1578
7537,67544
7538,4276
7539,18872
7540,8534
7541,299155
7542,282504
7543,83712
7544,154299
7545,1277
7546,98876
7547,71691
7548,129246
7549,59557
7550,85618
7551,89481
7552,67457
7553,2340
7554,80124
7555,16798
7556,28966
7557,6484
7558,4167
7559,148855
7560,146564
7561,78452
7562,106185
7563,72978
7564,976026
7565,448901
7566,769376
7567,13850
7568,1383
7569,244340
7570,226660
7571,26272
7572,52710
7573,64923
7574,60447
7575,8231
7576,100213
7577,289038
7578,24714
7579,6874
7580,16842
7581,62272
7582,119373
7583,145459
7584,241163
7585,19254
7586,235629
7587,74567
7588,251996
7589,14036
7590,5590
7591,74714
7592,166785
7593,98357
7594,249569
7595,88571
7596,25530
7597,160958
7598,26981
7599,8847
7600,305933
7601,82085
7602,82114
7603,166790
7604,303957
7605,70503
7606,19063
7607,49415
7608,91953
7609,76202
7610,39746
7611,249748
7612,92471
7613,12398
7614,79609
7615,52887
7616,26084
7617,60495
7618,278090
7619,98045
7620,51713
7621,6735
7622,160880
7623,263915
7624,2755
7625,47814
7626,446289
7627,340134
7628,23469
7629,104136
7630,182644
7631,156095
7632,46383
7633,88299
7634,54943
7635,600175
7636,321544
7637,260346
7638,662769
7639,78302
7640,770345
7641,313324
7642,73031
7643,1571
7644,22681
7645,152718
7646,267750
7647,88041
7648,559067
7649,157740
7650,18008
7651,204117
7652,98352
7653,1616
7654,541088
7655,65124
7656,163326
7657,47356
7658,198857
7659,128357
7660,59798
7661,84650
7662,18731
7663,397935
7664,28634
7665,172984
7666,8368
7667,3339
7668,58936
7669,26483
7670,51071
7671,34632
7672,4237
7673,169463
7674,61478
7675,50902
7676,67250
7677,77893
7678,12141
7679,430542
7680,60089
7681,8139
7682,69654
7683,109122
7684,17496
7685,55135
7686,244479
7687,18591
7688,84982
7689,33498
7690,85319
7691,33143
7692,49977
7693,35831
7694,24727
7695,72224
7696,36767
7697,93855
7698,46914
7699,104015
7700,50295
7701,24477
7702,72373
7703,24037
7704,190110
7705,160436
7706,73043
7707,89846
7708,30307
7709,36357
7710,25408
7711,26085
7712,46375
7713,24199
7714,60824
7715,37732
7716,2200
7717,221258
7718,9796
7719,118792
7720,51963
7721,14127
7722,11849
7723,47176
7724,223791
7725,54288
7726,24215
7727,79381
7728,162111
7729,5147
7730,59927
7731,287266
7732,58321
7733,269195
7734,68242
7735,207505
7736,96416
7737,122864
7738,397736
7739,2923
7740,171185
7741,117750
7742,13333
7743,89882
7744,160453
7745,94876
7746,128398
7747,1414
7748,64104
7749,147059
7750,96784
7751,29439
7752,82908
7753,1663
7754,10054
7755,35665
7756,23378
7757,83940
7758,23505
7759,135394
7760,275867
7761,193589
7762,43392
